aX	aY	aZ	gX	gY	gZ	
-0.9032	0.1957	0.2368	-38.0249	-30.2734	21.9116
-0.9075	0.2054	0.2626	-33.4473	-35.1563	25.5127
-0.9142	0.2134	0.4102	-23.4375	-40.5273	30.4565
-1.0457	0.2330	0.5773	-0.1831	-46.5698	38.6353
-1.1896	0.2761	0.7794	42.1753	-41.5649	46.5698
-1.1813	0.2831	0.8525	106.0181	-22.8271	59.2041
-1.2344	0.3240	0.7977	190.1855	1.9531	74.2188
-1.2350	0.4244	0.8029	282.6538	36.5601	86.4258
-1.1198	0.5294	0.7592	382.7515	83.6792	92.5903
-0.8307	0.6238	0.5229	488.8306	132.3853	87.1582
-0.6006	0.6604	0.2615	586.5479	160.8276	65.9790
-0.5538	0.7477	0.0437	664.6729	159.1187	36.1938
-0.6622	0.8831	-0.2268	725.2808	137.5122	11.4746
-0.8311	0.8699	-0.5155	761.5356	116.8213	-5.6152
-0.9407	0.8148	-0.5809	765.7471	110.4126	-8.4229
-0.8489	0.7681	-0.7218	750.6104	110.5957	0.9155
-0.8824	0.5505	-0.7787	713.1958	96.5576	18.3716
-0.8663	0.2797	-0.7463	651.6113	56.3965	49.4995
-0.8037	0.0479	-0.9133	580.3833	3.6621	76.4160
-0.8622	-0.4753	-1.2075	490.2954	-43.8232	75.2563
-1.1611	-1.0396	-1.3835	368.1641	-73.7915	53.5278
-1.5382	-0.9873	-1.3300	230.2856	-69.5190	26.3672
-1.5564	-0.5321	-1.2031	111.3892	-38.5742	-6.3477
-1.3335	-0.1400	-1.0962	30.1514	-7.6904	-38.6353
-1.1398	0.0912	-0.9746	-14.1602	5.8594	-61.7065
-1.0836	0.1655	-0.8635	-33.2031	-0.6104	-67.9321
-1.1335	0.0824	-0.8118	-40.7715	-14.3433	-58.5327
-1.2063	-0.0316	-0.7408	-46.4478	-19.7754	-40.1611
-1.2019	-0.1162	-0.6421	-54.0771	-12.3901	-19.4702
-1.1339	-0.1716	-0.5566	-62.6221	5.5542	-2.9297
-1.0297	-0.2208	-0.4696	-70.4346	26.3062	7.8125
-0.9232	-0.2563	-0.3798	-77.0874	41.1377	12.8784
-0.8380	-0.3020	-0.3230	-83.2520	46.8140	12.4512
-0.8008	-0.3467	-0.2937	-91.2476	44.0674	8.1787
-0.7811	-0.3596	-0.2739	-101.4404	36.9873	1.9531
-0.7314	-0.3627	-0.2603	-113.6475	25.2075	-4.3945
-0.6760	-0.3890	-0.2731	-127.5024	6.4697	-9.4604
-0.6493	-0.3958	-0.3188	-144.2871	-16.1133	-14.2822
-0.6953	-0.3463	-0.4012	-163.6963	-38.3301	-20.3247
-0.7856	-0.2886	-0.4342	-183.1055	-58.1665	-27.4658
-0.8398	-0.2358	-0.4441	-202.4536	-72.9980	-33.3862
-0.8987	-0.1870	-0.4507	-219.4824	-77.0874	-37.9639
-0.9895	-0.1453	-0.4431	-233.8867	-71.5942	-41.9922
-1.0767	-0.1067	-0.3975	-246.5820	-60.7910	-44.2505
-1.1450	-0.0620	-0.3652	-254.4556	-45.3491	-44.0063
-1.1967	-0.0375	-0.3497	-256.7139	-25.2075	-41.0156
-1.2234	-0.0371	-0.3184	-254.6387	-2.3804	-33.6304
-1.2007	-0.0728	-0.2839	-251.3428	21.7285	-20.9351
-1.0902	-0.0833	-0.2437	-249.2065	37.5977	-12.0239
-0.9608	-0.0853	-0.2061	-246.9482	42.6025	-5.7373
-0.8561	-0.0977	-0.1658	-244.2017	39.1235	-3.8452
-0.8007	-0.1012	-0.1613	-242.6147	27.4048	-7.0801
-0.8562	-0.0878	-0.1404	-241.2720	11.3525	-13.7939
-0.9490	-0.0668	-0.0765	-237.3657	-5.0049	-19.9585
-1.0414	-0.0551	-0.0143	-228.6377	-16.9678	-24.4141
-1.0822	-0.0339	0.0513	-215.5151	-18.7988	-26.1841
-1.0813	-0.0131	0.1166	-198.6084	-11.2915	-24.7192
-1.0720	-0.0131	0.1974	-178.4058	-3.9673	-20.5078
-1.0536	-0.0280	0.2566	-156.3110	-0.0610	-14.0381
-1.0142	-0.0470	0.2750	-133.4839	2.1973	-8.1177
-0.9904	-0.0616	0.2606	-112.6709	1.1597	-2.9907
-0.9890	-0.0669	0.2260	-95.1538	-2.0142	0.6714
-0.9791	-0.0785	0.1898	-82.0923	-6.1646	2.5024
-0.9653	-0.0907	0.1605	-74.4019	-11.5967	3.8452
-0.9614	-0.0898	0.1310	-70.0684	-16.2964	4.7607
-0.9592	-0.0892	0.0978	-68.7256	-19.4092	4.8828
-0.9464	-0.0979	0.0724	-69.6411	-21.2402	4.2725
-0.9418	-0.1030	0.0732	-71.9604	-23.1323	2.8076
-0.9609	-0.0947	0.0857	-73.9136	-25.0244	1.5259
-0.9835	-0.0881	0.0857	-75.0122	-26.3672	0.0610
-0.9812	-0.0881	0.0825	-76.1719	-27.5879	0.2441
-0.9633	-0.0797	0.0902	-78.8574	-27.5879	1.7700
-0.9480	-0.0704	0.1017	-81.8481	-29.1748	4.6387
-0.9182	-0.0586	0.1107	-84.1675	-31.0669	7.2021
-0.8915	-0.0376	0.1351	-85.8765	-33.3252	8.1177
-0.9192	0.0092	0.1776	-86.0596	-37.7197	8.5449
-0.9187	0.0431	0.2142	-83.1909	-41.5039	10.3149
-0.9032	0.0742	0.2528	-76.9653	-42.3584	13.1226
-0.9453	0.0925	0.3204	-63.6597	-43.7622	16.7847
-1.0065	0.0992	0.4703	-40.1611	-43.8232	23.5596
-1.1434	0.1129	0.6526	-1.2207	-38.0859	33.1421
-1.2001	0.1470	0.7866	58.1055	-20.8130	41.9922
-1.1356	0.2004	0.8348	135.6812	3.7231	51.1475
-1.0587	0.2716	0.8073	225.4028	28.7476	58.4106
-0.9293	0.3514	0.6755	319.9463	58.8989	56.3354
-0.7041	0.4294	0.4591	410.9497	85.4492	45.8984
-0.6012	0.4186	0.2747	490.2344	92.8345	26.7334
-0.6978	0.4659	0.1809	553.8940	89.2944	2.6855
-0.7914	0.5583	-0.0686	603.9429	91.2476	-17.7002
-0.9719	0.6208	-0.1016	634.3994	102.8442	-31.4331
-1.0305	0.7399	-0.1337	657.4707	117.9810	-30.0293
-0.9792	0.6818	-0.3954	671.1426	130.1270	-16.2964
-0.8856	0.3995	-0.5658	654.2969	127.7466	3.6011
-0.7819	0.1276	-0.5756	602.9663	106.5063	24.4141
-0.7439	-0.1062	-0.6876	531.0669	68.7256	31.3721
-0.7708	-0.4564	-0.8691	443.0542	18.9209	21.4844
-0.8521	-0.7261	-1.0320	339.7217	-26.1230	-0.0610
-0.9647	-0.7269	-1.1207	228.6377	-63.1104	-27.9541
-1.1438	-0.4703	-1.1093	123.1689	-90.0269	-57.5562
-1.3112	-0.1266	-1.0641	39.1235	-97.5342	-80.9326
-1.3201	0.1348	-1.0219	-15.6250	-89.9048	-92.7124
-1.2373	0.2661	-0.9955	-46.5698	-75.9277	-92.8955
-1.2458	0.2958	-0.9233	-63.0493	-65.1855	-82.1533
-1.2897	0.2435	-0.8564	-71.6553	-55.6641	-62.5610
-1.2933	0.1361	-0.7944	-77.6978	-39.6729	-40.6494
-1.2623	0.0337	-0.6888	-83.6792	-17.4561	-21.3013
-1.1880	-0.0344	-0.5928	-90.2100	4.5776	-7.5073
-1.0920	-0.1014	-0.5243	-96.9849	21.6064	0.2441
-1.0377	-0.1654	-0.4763	-105.9570	31.8604	2.4414
-1.0172	-0.2329	-0.4620	-118.9575	36.6821	0.4883
-0.9519	-0.2642	-0.4379	-138.2446	38.3911	-2.4414
-0.8209	-0.2367	-0.4393	-162.7197	35.5225	-6.3477
-0.7400	-0.1707	-0.4525	-187.0728	26.7944	-12.0239
-0.7661	-0.0868	-0.4229	-206.6040	8.3618	-17.9443
-0.8497	-0.0106	-0.3914	-217.8345	-17.2119	-21.2402
-0.9613	0.0114	-0.3622	-219.1162	-40.8325	-21.4233
-1.0529	-0.0067	-0.3274	-215.2100	-53.5278	-17.3950
-1.1298	-0.0203	-0.2933	-209.5947	-49.3774	-7.8125
-1.1775	-0.0986	-0.2904	-204.7729	-28.2593	4.3945
-1.1205	-0.1117	-0.3018	-206.2378	-9.5215	5.9814
-1.0582	-0.1116	-0.3273	-211.9141	7.3853	7.5073
-1.0076	-0.0933	-0.3152	-220.8862	21.6064	5.3711
-0.9529	-0.0819	-0.2838	-229.6753	29.0527	-0.2441
-0.9406	-0.0934	-0.2665	-236.0229	31.0669	-6.9580
-0.9510	-0.0643	-0.2358	-239.1357	29.9683	-12.6953
-0.9634	-0.0361	-0.2468	-236.9995	27.9541	-15.3809
-0.9761	-0.0477	-0.2404	-232.0557	27.1606	-16.9067
-0.9860	-0.0520	-0.1532	-226.3794	25.8789	-17.6392
-1.0028	-0.0542	-0.0693	-215.6372	26.3062	-17.0898
-1.0040	-0.0671	-0.0219	-200.3174	27.0996	-16.1743
-0.9735	-0.0804	0.0026	-184.3262	26.6724	-15.6860
-0.9500	-0.0969	0.0271	-171.2646	24.4141	-16.0522
-0.9297	-0.0953	0.0494	-161.1328	21.6064	-16.2964
-0.9294	-0.0851	0.0605	-152.5269	18.6768	-16.7847
-0.9343	-0.0791	0.0496	-144.1650	16.3574	-17.6392
-0.9420	-0.0803	0.0430	-136.6577	14.0991	-17.8223
-0.9520	-0.0790	0.0500	-130.8594	9.9487	-16.6016
-0.9823	-0.0732	0.0656	-125.4883	6.2256	-15.0146
-1.0492	-0.0706	0.0776	-118.7744	4.4556	-12.9395
-1.0531	-0.0763	0.0752	-110.0464	4.5776	-9.2163
-1.0101	-0.0796	0.0729	-102.6001	6.6528	-5.0049
-0.9548	-0.0792	0.0660	-96.6797	8.4229	-1.4038
-0.9375	-0.0813	0.0701	-91.9189	6.2866	1.5869
-0.9596	-0.0819	0.0850	-86.9141	1.5869	3.0518
-0.9857	-0.0873	0.0797	-80.9937	-1.5869	3.2959
-0.9880	-0.0902	0.0723	-75.5615	-2.8687	3.1738
-0.9866	-0.0930	0.0679	-72.0215	-3.6011	3.9062
-0.9858	-0.0858	0.0652	-69.2749	-3.1128	4.2114
-0.9772	-0.0848	0.0679	-66.5894	-2.3193	4.3335
-0.9548	-0.0918	0.0667	-64.0869	-1.5869	3.7231
-0.9330	-0.0889	0.0686	-62.8052	-1.8921	2.7466
-0.9181	-0.0852	0.0679	-62.3169	-2.4414	1.5259
-0.8977	-0.0831	0.0635	-63.2324	-3.6621	0.8545
-0.8871	-0.0660	0.0674	-66.2842	-5.4932	1.0376
-0.8807	-0.0491	0.0863	-71.0449	-7.5684	1.6479
-0.8606	-0.0276	0.1084	-77.0874	-10.6201	2.8076
-0.8313	0.0018	0.1385	-83.1299	-15.6250	3.5400
-0.8191	0.0338	0.1752	-88.1958	-20.8130	3.9062
-0.8086	0.0685	0.2094	-92.1021	-25.5737	3.7842
-0.7885	0.1071	0.2531	-95.1538	-30.8838	4.6387
-0.7682	0.1431	0.2953	-96.3135	-37.9639	7.3853
-0.8160	0.1809	0.3643	-93.2007	-48.0347	12.1460
-0.9281	0.2461	0.4670	-82.2144	-59.7534	19.3481
-1.0056	0.2632	0.5288	-59.1431	-68.4814	29.2969
-1.0142	0.3157	0.6664	-26.1841	-68.0542	41.5039
-1.1185	0.3431	0.8251	23.9868	-58.2886	57.7393
-1.2755	0.3721	1.0518	100.4028	-43.0908	74.7070
-1.3195	0.4176	1.1249	203.7964	-15.3198	89.9048
-1.1779	0.5773	1.1001	325.0122	26.5503	101.5015
-0.8923	0.7523	0.7953	453.0640	72.4487	99.4263
-0.6340	0.8138	0.3965	572.2046	110.1074	72.7539
-0.7269	0.8645	0.1910	672.6685	124.8779	32.2876
-1.0397	0.9712	-0.2212	757.8735	134.4604	-8.0566
-1.2438	1.0286	-0.5891	810.6689	164.9780	-34.9731
-1.3368	1.0409	-0.7480	829.0405	212.0361	-44.9219
-1.1738	0.9078	-1.0519	822.0215	248.6572	-30.2124
-0.7921	0.4387	-1.2355	763.3057	250.3662	5.7983
-0.2878	-0.2153	-1.0580	646.1792	208.0688	40.2832
-0.0699	-0.5720	-0.8337	501.7090	114.8682	50.2319
-0.4116	-0.6824	-0.8176	359.4360	-16.1743	36.9263
-1.0808	-0.5878	-0.9579	236.9385	-130.8594	3.4790
-1.5177	-0.2960	-1.1356	141.9678	-202.1484	-42.6636
-1.6438	-0.0939	-1.1824	71.8384	-229.1870	-84.4727
-1.6943	0.0505	-1.0999	22.0947	-204.6509	-109.6802
-1.5967	0.1923	-1.0139	-7.6294	-148.3765	-111.6333
-1.4409	0.2791	-0.9742	-22.7051	-91.4917	-96.0693
-1.3213	0.2385	-0.9194	-27.4048	-45.2881	-71.4722
-1.2469	0.0741	-0.8446	-33.1421	-13.6719	-45.8984
-1.2012	-0.0624	-0.7756	-43.7012	6.6528	-26.3672
-1.1511	-0.1473	-0.7117	-61.9507	19.1650	-11.7798
-1.1083	-0.2316	-0.6603	-85.7544	25.0244	-2.3804
-1.0234	-0.2911	-0.6119	-113.1592	29.5410	3.9673
-0.9236	-0.3097	-0.5737	-142.8833	31.9824	6.8359
-0.8369	-0.2932	-0.5414	-173.5229	29.4800	6.5308
-0.7729	-0.2466	-0.5209	-203.6133	20.5078	2.8687
-0.7344	-0.1943	-0.5402	-230.3467	5.9204	-3.7231
-0.7523	-0.1282	-0.5852	-253.5400	-9.7046	-12.7563
-0.8550	-0.0508	-0.5541	-270.8130	-26.6724	-21.1792
-0.9628	0.0046	-0.5140	-281.2500	-43.2739	-25.5127
-1.0651	0.0406	-0.4482	-285.0952	-44.4336	-23.0713
-1.2019	-0.0277	-0.3918	-283.2031	-27.2217	-15.0146
-1.2098	-0.0143	-0.3292	-282.8369	-12.0850	-16.1743
-1.1604	-0.0140	-0.2827	-279.5410	10.0708	-10.3149
-1.0942	-0.0505	-0.2523	-276.0010	35.9497	-5.7983
-0.9834	-0.0388	-0.2178	-274.1699	53.9551	-3.7231
-0.8540	-0.0386	-0.1864	-272.8271	60.0586	-4.8828
-0.7876	-0.0690	-0.1733	-270.6299	53.4058	-10.6812
-0.7710	-0.0842	-0.1425	-267.7002	37.4146	-16.4185
-0.8108	-0.0769	-0.0901	-263.3057	20.3857	-21.7896
-0.8936	-0.0762	-0.0479	-255.9814	5.7983	-27.4048
-0.9349	-0.0663	-0.0151	-246.2769	-4.1504	-31.0059
-0.9469	-0.0648	0.0032	-235.6567	-10.0098	-31.7383
-0.9514	-0.0533	0.0192	-225.4639	-13.4888	-30.8838
-0.9708	-0.0430	0.0229	-215.6372	-15.7471	-29.1138
-0.9933	-0.0277	0.0431	-206.0547	-15.9302	-26.3672
-1.0057	-0.0135	0.0670	-195.8008	-14.7095	-23.0103
-1.0125	-0.0070	0.0892	-183.9600	-13.3667	-19.9585
-1.0199	-0.0066	0.1056	-171.2646	-11.3525	-18.1274
-1.0054	-0.0078	0.1216	-158.4473	-9.3384	-15.8081
-0.9874	-0.0171	0.1406	-146.2402	-7.9956	-13.6108
-0.9865	-0.0194	0.1543	-133.9722	-6.9580	-12.0239
-0.9866	-0.0146	0.1594	-122.4976	-6.1035	-10.4370
-0.9673	-0.0131	0.1609	-112.1826	-4.9438	-8.5449
-0.9540	-0.0027	0.1573	-102.4780	-4.3335	-6.6528
-0.9586	0.0045	0.1553	-93.4448	-3.7842	-5.3101
-0.9563	0.0071	0.1589	-85.9375	-3.6011	-4.1504
-0.9391	0.0183	0.1660	-79.8950	-3.1738	-2.8076
-0.9304	0.0310	0.1694	-74.7070	-3.4180	-0.7935
-0.9263	0.0433	0.1763	-70.2515	-4.6997	1.4648
-0.9143	0.0551	0.1879	-67.0166	-6.5308	3.4180
-0.8857	0.0605	0.2028	-64.0259	-9.0942	5.3101
-0.8573	0.0769	0.2161	-61.2183	-11.9629	6.8359
-0.8293	0.0894	0.2390	-58.3496	-14.5264	7.9956
-0.7997	0.1125	0.2644	-55.3589	-18.1274	8.7891
-0.7998	0.1588	0.2894	-51.0864	-23.8647	9.1553
-0.8636	0.2030	0.3265	-44.0674	-31.4941	10.3149
-0.8638	0.2526	0.3431	-34.6069	-37.7808	13.6719
-0.8817	0.3018	0.4146	-21.5454	-41.9312	16.4795
-0.9226	0.3097	0.5151	-0.7324	-44.9829	19.9585
-0.9603	0.3042	0.7095	31.1279	-40.5273	29.6631
-1.1320	0.3829	0.9712	82.0313	-31.4941	40.9546
-1.2397	0.4561	1.0940	159.7900	-13.9160	51.5137
-1.1156	0.5892	1.0735	261.2305	16.7236	60.1807
-0.9243	0.7278	0.9193	373.4741	50.7813	57.9224
-0.8151	0.8044	0.7043	488.0981	86.5479	39.7339
-0.7734	0.8009	0.3434	598.6938	115.7227	10.8032
-0.7954	0.8444	-0.1226	693.9087	134.2163	-29.5410
-1.1342	0.9032	-0.5109	764.7705	157.4707	-79.2236
-1.5850	1.0150	-0.7047	811.5234	202.5757	-112.4268
-1.7188	1.1202	-0.8689	841.9189	264.7095	-114.8071
-1.0128	1.0942	-0.9314	837.6465	298.5840	-82.0923
-0.1302	0.8571	-1.0511	776.8555	248.8403	-37.2925
0.0804	-0.2766	-1.6423	653.3813	119.2627	-15.6860
-0.8169	-1.5471	-1.7847	445.2515	-27.0996	3.4180
-1.8385	-1.3424	-1.3353	197.2656	-97.4121	16.2964
-2.1234	-0.2634	-0.9056	6.6528	-106.3232	-8.3008
-1.9760	0.3149	-0.8221	-89.2944	-103.7598	-30.0903
-1.5952	0.3672	-0.8206	-118.5913	-94.2993	-39.0015
-1.3683	0.2219	-0.9531	-119.5679	-85.6934	-37.4756
-1.3552	0.0962	-0.9745	-121.7651	-76.2329	-35.2173
-1.3121	0.0553	-0.9027	-131.5308	-63.0493	-30.3955
-1.1545	0.0266	-0.8350	-145.2026	-50.3540	-23.3154
-1.0656	-0.0319	-0.6661	-162.8418	-44.4946	-13.6108
-1.0303	-0.0551	-0.4426	-176.6968	-44.4946	0.4883
-0.9590	-0.0746	-0.2823	-182.9224	-48.6450	11.7798
-0.9348	-0.1321	-0.1953	-186.0962	-54.7485	16.6626
-0.9532	-0.1780	-0.1659	-190.7959	-62.3779	17.7002
-0.9861	-0.1661	-0.1510	-197.8149	-69.2749	18.3105
-1.0148	-0.1957	-0.1733	-205.9326	-68.6035	13.8550
-1.0200	-0.1743	-0.1892	-218.0786	-66.2231	6.1035
-1.0211	-0.1008	-0.1719	-231.0181	-60.6079	5.1270
-1.0187	-0.0503	-0.1809	-238.2812	-54.0161	4.0283
-1.0195	-0.0378	-0.2001	-241.2109	-47.1191	3.4180
-1.0438	-0.0270	-0.1935	-241.0889	-41.1377	4.3945
-1.0720	-0.0116	-0.1808	-238.1592	-34.4238	6.4087
-1.0854	-0.0115	-0.1359	-231.2622	-26.1230	7.9956
-1.0782	-0.0332	-0.0813	-221.3135	-18.2495	8.4229
-1.0601	-0.0671	-0.0499	-209.1675	-10.3760	6.5918
-1.0125	-0.0847	-0.0321	-197.2046	-2.7466	3.5400
-0.9612	-0.1052	-0.0378	-187.4390	2.5024	0.2441
-0.9312	-0.1150	-0.0369	-180.9692	5.4932	-3.6621
-0.9108	-0.1179	-0.0378	-176.8799	5.4932	-7.2632
-0.8939	-0.1221	-0.0342	-174.8047	2.6245	-9.9487
-0.8993	-0.1123	-0.0276	-172.9736	-1.8311	-10.9863
-0.9531	-0.0903	-0.0156	-169.4946	-6.7749	-10.5591
-0.9950	-0.0784	-0.0183	-162.9639	-9.1553	-9.6436
-0.9989	-0.0839	-0.0126	-154.7241	-8.7280	-7.3242
-1.0011	-0.0775	0.0132	-145.5688	-7.4463	-4.5166
-1.0233	-0.0707	0.0447	-135.0708	-5.5542	-1.9531
-1.0172	-0.0720	0.0636	-123.2910	-2.9907	0.1221
-0.9819	-0.0830	0.0696	-111.8774	-0.7324	1.9531
-0.9513	-0.0894	0.0743	-102.4170	-0.3662	3.8452
-0.9421	-0.0950	0.0682	-94.7876	-0.9155	4.9438
-0.9534	-0.1008	0.0575	-88.5010	-2.4414	5.2490
-0.9512	-0.1055	0.0453	-83.7402	-4.2725	5.4321
-0.9545	-0.1123	0.0342	-80.0171	-5.9814	4.9438
-0.9724	-0.1190	0.0288	-77.2095	-5.9814	3.7842
-0.9695	-0.1174	0.0234	-74.8901	-5.5542	3.2349
-0.9586	-0.1167	0.0188	-72.6318	-4.5776	2.2583
-0.9490	-0.1196	0.0167	-70.3735	-3.1738	0.9155
-0.9414	-0.1196	0.0127	-68.4204	-2.0142	-0.7324
-0.9399	-0.1223	0.0084	-66.4673	-1.2207	-2.6245
-0.9095	-0.1329	0.0065	-66.1621	-1.4038	-4.0283
-0.9030	-0.1255	0.0114	-67.5049	-3.4790	-3.8452
-0.9137	-0.1171	0.0201	-69.7021	-5.7373	-2.3804
-0.9222	-0.1144	0.0289	-72.0825	-7.8125	-0.9155
-0.8921	-0.1044	0.0409	-74.9512	-9.9487	0.7324
-0.8534	-0.0897	0.0677	-78.3691	-13.0005	2.6245
-0.8414	-0.0630	0.0837	-80.8105	-16.9067	3.1738
-0.8271	-0.0221	0.1172	-83.5571	-21.4233	2.3804
-0.8217	0.0422	0.1710	-85.6934	-25.8789	1.5259
-0.8411	0.1156	0.2102	-85.2051	-30.5176	-0.2441
-0.8406	0.1462	0.2806	-81.9702	-35.2783	-1.1597
-0.8967	0.2224	0.4366	-73.9136	-40.4053	0.0610
-1.0144	0.3042	0.6393	-53.7109	-47.1802	3.9062
-1.0565	0.3621	0.8391	-18.0054	-44.3115	13.4888
-1.0485	0.4027	0.9430	35.0952	-29.1138	26.3672
-1.1033	0.4609	1.0929	105.1636	-15.9302	39.9170
-1.1573	0.5195	1.0697	196.5942	-3.4790	55.0537
-1.0079	0.5762	0.9305	297.4243	17.7612	64.5142
-0.7496	0.5918	0.7622	398.3154	36.8042	62.3779
-0.6655	0.6031	0.5845	494.3848	47.3633	47.9126
-0.8114	0.6887	0.3088	586.1816	55.7251	26.4282
-0.9078	0.7748	-0.1139	667.1143	73.9746	-0.1831
-1.0920	0.8302	-0.4523	726.5015	107.9102	-28.8696
-1.4033	0.9132	-0.7219	762.3901	161.4380	-51.0254
-1.4381	0.9709	-0.9536	774.5361	220.6421	-61.5234
-0.9833	0.7764	-1.0359	755.6152	250.9155	-52.0630
-0.3356	0.3683	-1.0189	694.3970	228.5767	-25.8179
-0.0450	-0.2845	-1.2522	588.6841	134.2773	5.4321
-0.5574	-0.7836	-1.4012	437.5000	11.7187	34.2407
-1.4492	-0.7091	-1.2599	263.6108	-79.5898	38.5132
-1.7393	-0.3260	-1.0892	116.0889	-127.2583	15.8081
-1.6322	-0.0385	-0.9989	19.2261	-139.2822	-9.4604
-1.5214	0.0576	-0.9843	-29.5410	-134.3384	-27.4048
-1.4835	0.1676	-1.0773	-51.8799	-114.5020	-41.9312
-1.5153	0.2489	-1.1418	-63.8428	-83.0078	-49.2554
-1.4561	0.3016	-1.0535	-73.4253	-49.6826	-44.7388
-1.3835	0.2225	-0.8246	-77.2705	-17.0898	-26.6724
-1.2740	0.0731	-0.6158	-71.7163	13.7939	-4.5166
-1.1049	-0.0872	-0.4813	-66.7725	34.0576	11.2915
-0.9297	-0.2452	-0.4176	-70.7397	39.9780	19.1650
-0.8212	-0.3304	-0.3641	-85.2051	31.0059	19.0430
-0.7972	-0.3433	-0.3074	-106.0791	14.3433	13.0615
-0.8149	-0.3256	-0.2728	-127.7466	-1.8921	4.2114
-0.8390	-0.2882	-0.2550	-149.2920	-14.0991	-3.6621
-0.8486	-0.2502	-0.2614	-169.0063	-19.3481	-8.7280
-0.8500	-0.2133	-0.2793	-187.1948	-21.3013	-13.0615
-0.8379	-0.1497	-0.3624	-204.6509	-23.6816	-17.3950
-0.8835	-0.0872	-0.3738	-219.8486	-24.7192	-20.3857
-0.9640	-0.0349	-0.2776	-229.9194	-25.2686	-18.6157
-1.0453	-0.0150	-0.1840	-229.3701	-20.5688	-14.2212
-1.0809	-0.0352	-0.1454	-220.8862	-11.2915	-10.0098
-1.0835	-0.0704	-0.1449	-211.7920	-1.1597	-7.9956
-1.0454	-0.0914	-0.1638	-206.5430	10.8032	-7.5684
-0.9740	-0.0875	-0.1670	-206.7261	22.2168	-8.5449
-0.9138	-0.0844	-0.1451	-209.4727	28.3203	-11.3525
-0.8959	-0.0736	-0.1219	-212.4634	28.0151	-16.5405
-0.9208	-0.0638	-0.1051	-213.3179	23.2544	-22.5830
-0.9613	-0.0599	-0.0940	-211.5479	16.8457	-25.9399
-0.9774	-0.0476	-0.0792	-208.1299	11.5967	-25.0244
-1.0188	-0.0266	-0.0563	-201.9043	10.0708	-22.0947
-1.0594	-0.0146	-0.0088	-191.7725	9.7656	-16.9678
-1.0594	-0.0150	0.0480	-177.0020	7.9346	-10.3760
-1.0507	-0.0219	0.1013	-158.6914	5.0659	-4.4556
-1.0514	-0.0273	0.1318	-138.8550	1.8921	-0.1221
-1.0413	-0.0394	0.1439	-119.8730	-1.3428	3.3569
-1.0115	-0.0520	0.1418	-102.8442	-4.8828	6.2866
-0.9956	-0.0614	0.1289	-88.6230	-9.1553	9.0332
-0.9973	-0.0668	0.1176	-77.5757	-13.6719	11.1694
-1.0006	-0.0730	0.0988	-68.5425	-17.7002	12.8174
-1.0017	-0.0742	0.0769	-61.5845	-20.6909	14.0991
-1.0042	-0.0828	0.0565	-56.0913	-21.7285	14.7095
-1.0001	-0.0936	0.0396	-51.4526	-20.8740	14.1602
-0.9902	-0.1110	0.0259	-47.8516	-19.5313	13.3057
-0.9746	-0.1193	0.0132	-45.4102	-17.3950	11.3525
-0.9674	-0.1212	-0.0005	-43.9453	-14.5874	8.6670
-0.9591	-0.1360	-0.0127	-43.7622	-12.0239	7.1411
-0.9498	-0.1349	-0.0160	-45.4102	-10.0708	4.7607
-0.9392	-0.1323	-0.0229	-47.9126	-7.5684	2.5635
-0.9188	-0.1348	-0.0251	-52.0630	-6.1646	1.5259
-0.9120	-0.1292	-0.0265	-56.7627	-6.5918	-0.3662
-0.9316	-0.1234	-0.0197	-62.1338	-7.9346	-1.5869
-0.9539	-0.1168	-0.0128	-67.3828	-8.9722	-2.0752
-0.9329	-0.1093	-0.0001	-72.8149	-8.9722	-1.3428
-0.8966	-0.0907	0.0245	-78.2471	-9.0332	-0.0610
-0.8765	-0.0546	0.0575	-83.3130	-9.8877	0.2441
-0.8494	-0.0045	0.1050	-89.2334	-11.7187	-0.1221
-0.8134	0.0596	0.1692	-97.4731	-15.9302	-0.5493
-0.7996	0.1273	0.2518	-106.4453	-24.2920	-0.2441
-0.8375	0.1941	0.3682	-112.8540	-35.5225	1.7700
-0.9108	0.2681	0.5004	-112.3047	-44.3115	7.5684
-1.0496	0.3638	0.6617	-97.1069	-52.1240	18.4326
-1.0111	0.3593	0.7333	-63.0493	-50.9644	34.6069
-1.0184	0.4076	0.8943	-11.7798	-42.1143	53.8940
-1.1689	0.4635	1.1039	63.7817	-38.8794	76.4771
-1.2522	0.5688	1.2944	170.2271	-20.7520	94.6655
-1.2476	0.7012	1.3289	306.2134	18.3716	106.9336
-0.9219	0.9208	1.0690	456.2988	66.0400	112.1216
-0.6124	0.9766	0.5641	600.0977	105.5298	94.9097
-0.6931	0.9906	0.1354	717.8955	131.7139	54.8096
-1.0718	1.1084	-0.3403	809.6924	160.7666	7.7515
-1.4480	1.2325	-0.7007	870.3613	213.0127	-24.6582
-1.4630	1.3066	-1.0177	906.6772	284.1797	-28.0151
-0.8590	1.1698	-1.6007	902.1606	333.4351	-2.1362
0.2299	0.1716	-1.6918	812.1948	315.0024	31.1279
0.5308	-0.8291	-1.3695	640.0146	207.5806	46.8140
-0.3311	-1.1404	-1.3214	431.1523	27.5879	38.5742
-1.4150	-0.9832	-1.3932	234.0088	-115.3564	3.6621
-1.9650	-0.4952	-1.2925	75.1343	-184.2041	-57.7393
