aX	aY	aZ	gX	gY	gZ	
-0.2428	0.3026	0.1044	-130.1270	-159.5459	-14.7095
-0.3224	0.3585	0.0679	-150.7568	-167.1143	-4.9438
-0.3728	0.4069	0.1108	-165.0391	-151.2451	1.5869
-0.4304	0.4580	0.1722	-171.7529	-125.6104	3.6011
-0.4515	0.4800	0.2654	-173.3398	-98.4497	-0.8545
-0.4669	0.4972	0.3687	-171.8140	-69.8853	-12.6953
-0.4812	0.5382	0.4822	-166.2598	-37.4146	-27.1606
-0.4514	0.5743	0.5450	-154.6021	0.6104	-39.1846
-0.3804	0.5729	0.5472	-140.5640	42.4805	-49.1943
-0.2998	0.5846	0.5458	-130.7983	80.6885	-57.8613
-0.1837	0.6074	0.5394	-125.9766	107.6660	-64.2700
-0.0300	0.6252	0.5737	-125.3662	119.4458	-67.5659
0.0355	0.6646	0.6075	-125.9155	116.6992	-67.0166
0.0347	0.6843	0.6249	-124.8779	102.6001	-62.4390
0.0542	0.6915	0.6230	-123.2300	81.4819	-54.8096
0.0786	0.7202	0.6338	-121.5210	57.6782	-45.2881
0.0630	0.7915	0.6445	-120.9106	32.4097	-35.3394
0.0269	0.8002	0.6573	-120.0562	6.3477	-23.0103
-0.0172	0.8015	0.6292	-118.6523	-11.5356	-18.9209
-0.0433	0.8551	0.6079	-119.5068	-25.3296	-13.1836
-0.0660	0.8979	0.6058	-122.5586	-32.9590	-5.0659
-0.1055	0.8828	0.5809	-124.3896	-32.7759	-0.8545
-0.1300	0.8586	0.5679	-125.6714	-27.2827	-0.8545
-0.1305	0.8534	0.5591	-125.8545	-20.3857	-4.0894
-0.1123	0.8627	0.5437	-124.5117	-13.4888	-9.2773
-0.1022	0.8636	0.5090	-119.8730	-6.4087	-13.9160
-0.0950	0.8630	0.5079	-114.6240	-1.4038	-15.7471
-0.0701	0.8635	0.4993	-108.5205	-0.1831	-14.8926
-0.0417	0.8695	0.5004	-102.7832	-2.6245	-12.6953
-0.0264	0.8859	0.5083	-97.5952	-9.3994	-10.0098
-0.0459	0.9012	0.5161	-91.6138	-16.5405	-6.4697
-0.0710	0.9021	0.5162	-84.6558	-21.6675	-2.8687
-0.0869	0.8953	0.5093	-78.1250	-25.2686	1.8311
-0.0952	0.8954	0.4868	-72.4487	-27.4048	6.7749
-0.1025	0.8972	0.4635	-67.5049	-28.6255	10.8032
-0.1150	0.8945	0.4347	-63.4766	-28.2593	13.7329
-0.1245	0.8984	0.4120	-59.9365	-25.5127	14.8926
-0.1218	0.8966	0.3887	-56.9458	-22.0337	14.4043
-0.1108	0.8895	0.3879	-54.1992	-18.7988	12.5122
-0.1073	0.8884	0.3799	-50.7813	-16.2964	10.0708
-0.1112	0.8901	0.3690	-46.9971	-14.9536	7.1411
-0.1190	0.8903	0.3578	-43.3350	-14.2822	4.2114
-0.1313	0.8931	0.3488	-39.7949	-12.6953	2.2583
-0.1274	0.8967	0.3472	-36.6821	-10.4370	1.4038
-0.1207	0.8962	0.3379	-34.1187	-8.1787	0.7324
-0.1169	0.9020	0.3315	-32.5317	-6.0425	0.1221
-0.1108	0.9030	0.3218	-31.2500	-4.2114	-0.2441
-0.0957	0.9012	0.3127	-30.3955	-3.3569	-0.9766
-0.0879	0.8945	0.3021	-30.1514	-3.4180	-2.1362
-0.0861	0.8907	0.2886	-30.4565	-4.6997	-3.0518
-0.0956	0.8829	0.2675	-30.8228	-6.4087	-3.7231
-0.0941	0.8748	0.2526	-32.4707	-7.5684	-3.7842
-0.0845	0.8749	0.2393	-35.0342	-8.8501	-3.7231
-0.0702	0.8704	0.2084	-38.7573	-10.3760	-3.4790
-0.0648	0.8661	0.1821	-44.0063	-12.6953	-3.6621
-0.0658	0.8643	0.1644	-51.5137	-14.8926	-4.3335
-0.0731	0.8739	0.1509	-59.6313	-15.6860	-5.2490
-0.0848	0.8833	0.1401	-67.5659	-15.1367	-6.8359
-0.0775	0.8955	0.1364	-75.1343	-12.6343	-9.1553
-0.0442	0.9178	0.1553	-82.0923	-9.8267	-13.5498
-0.0260	0.9899	0.2219	-87.2803	-6.3477	-19.0430
-0.0599	1.1069	0.3514	-84.8389	-1.4038	-20.3247
-0.2871	1.2489	0.6053	-65.4907	1.8311	-15.3809
-0.6586	1.4397	1.0488	-22.5830	-3.7231	-2.9907
-1.0028	1.6769	1.3840	54.6875	-10.8032	18.9819
-0.9061	1.8041	1.4708	171.2646	2.0752	47.0581
-0.5723	1.6926	1.1537	310.7300	35.2783	75.1953
-0.4938	1.5305	0.9712	437.9272	63.4155	94.4824
-0.5198	1.5289	0.8867	554.1382	102.2949	91.8579
0.0023	1.5084	0.5187	666.5039	143.9209	63.2324
0.5685	1.3894	0.0095	745.1172	148.9258	18.4937
0.4575	1.2625	-0.1776	761.1084	112.2437	-17.7612
0.3418	1.0270	-0.2263	721.4355	69.8853	-22.3999
0.7590	0.5540	-0.2010	634.3994	33.3862	-7.3242
0.9861	0.0326	-0.2009	504.9438	-23.2544	-2.5024
0.4668	-0.3347	-0.0559	334.7778	-99.6094	-12.6953
-0.0327	-0.3291	0.0566	164.6729	-157.7759	-25.0244
-0.3339	-0.0035	0.1400	32.5317	-179.3823	-35.0342
-0.5524	0.2272	0.1823	-52.6123	-159.4849	-38.5132
-0.6370	0.4078	0.2736	-97.5952	-114.6851	-30.8228
-0.5746	0.5216	0.3408	-112.5488	-54.8706	-23.4375
-0.3802	0.4940	0.4120	-110.9619	0.5493	-23.9258
-0.1934	0.4039	0.5068	-107.2388	36.1328	-30.6396
-0.0775	0.3325	0.5876	-106.3843	52.4902	-39.9780
-0.0273	0.2987	0.6527	-112.3657	54.0161	-49.4385
-0.0187	0.3046	0.6716	-125.6104	51.0254	-55.8472
-0.0114	0.3394	0.6565	-143.4326	49.0112	-57.4341
-0.0159	0.4098	0.6333	-164.3677	47.5464	-56.7017
-0.0659	0.5024	0.6124	-185.3027	45.8374	-53.5889
-0.1440	0.5977	0.5762	-202.7588	46.2036	-46.9360
-0.1570	0.6782	0.5098	-216.6138	49.8657	-36.4380
-0.1318	0.7482	0.4584	-227.8442	55.7251	-22.4609
-0.0916	0.8303	0.4515	-238.1592	58.4717	-8.7280
-0.0197	0.9045	0.4930	-246.5820	54.6265	-2.5635
0.0343	0.9177	0.5339	-247.9858	40.8936	-3.6011
0.0122	0.9099	0.5696	-244.5068	16.4795	-8.9722
-0.0452	0.9010	0.5879	-238.0371	-11.2915	-14.7095
-0.1084	0.9027	0.5834	-229.6143	-31.5552	-17.3950
-0.1804	0.9182	0.5627	-219.9707	-39.3066	-16.9067
-0.2357	0.9161	0.5519	-208.2520	-34.1797	-12.6953
-0.2246	0.8745	0.4916	-197.3267	-23.2544	-6.9580
-0.2203	0.9469	0.5391	-188.5376	-11.5356	-0.6104
-0.1597	1.0005	0.5153	-173.5840	-2.4414	4.5776
-0.0844	1.0374	0.5393	-157.5928	-1.1597	5.9204
-0.0635	1.0532	0.5503	-138.1226	-6.4697	5.0049
-0.0851	1.0204	0.5476	-116.0278	-14.4653	4.0283
-0.1263	0.9967	0.5372	-93.5669	-23.9258	3.9062
-0.1803	0.9995	0.5103	-73.0591	-30.9448	5.1270
-0.1982	1.0016	0.4746	-54.7485	-30.0903	7.8125
-0.1595	0.9945	0.4457	-40.1611	-21.6675	10.0098
-0.1017	0.9818	0.4119	-29.6021	-10.9253	10.3149
-0.0537	0.9679	0.3854	-22.8882	-2.1362	8.6060
-0.0206	0.9569	0.3635	-20.4468	3.0518	6.0425
-0.0085	0.9478	0.3455	-20.3247	4.6387	2.8687
-0.0101	0.9423	0.3270	-21.5454	3.3569	-0.5493
-0.0177	0.9501	0.3073	-23.7427	0.6104	-3.4180
-0.0291	0.9512	0.3046	-26.1841	-2.0142	-6.0425
-0.0583	0.9456	0.3008	-27.7710	-4.0894	-8.3618
-0.0939	0.9371	0.2883	-28.2593	-5.4321	-9.5825
-0.1162	0.9281	0.2722	-28.1982	-6.8970	-9.7046
-0.1217	0.9169	0.2638	-28.6255	-8.3008	-8.6060
-0.1210	0.9058	0.2438	-29.3579	-9.2773	-6.5308
-0.1232	0.8932	0.2362	-30.5786	-9.8267	-4.2114
-0.1270	0.8867	0.2257	-31.9824	-10.3760	-2.3193
-0.1230	0.8923	0.2167	-33.3862	-10.7422	-0.9155
-0.1198	0.9021	0.2013	-34.6680	-11.3525	-0.8545
-0.1157	0.9087	0.1888	-35.7056	-10.8643	-1.5869
-0.1125	0.9136	0.1766	-36.8042	-9.1553	-3.1128
-0.1130	0.9147	0.1666	-38.2690	-6.4697	-5.0049
-0.0980	0.9108	0.1576	-40.3442	-2.9907	-6.3477
-0.0690	0.9028	0.1549	-43.5791	-0.5493	-7.3853
-0.0310	0.9012	0.1652	-47.0581	0.0000	-7.7515
-0.0220	0.9423	0.1891	-50.3540	-3.1738	-7.3853
-0.0432	1.0085	0.2366	-52.0020	-7.5684	-5.7373
-0.1155	1.0795	0.3158	-46.0205	-10.5591	-2.1362
-0.3813	1.2275	0.4993	-29.0527	-14.1602	6.2256
-0.5732	1.3300	0.7004	6.4697	-13.4888	21.7285
-0.8684	1.5223	0.9894	61.8286	-9.5825	43.2129
-0.9883	1.6492	1.0845	149.2310	9.0332	70.8008
-0.8477	1.5981	1.1638	261.7187	47.9126	98.4497
-0.6680	1.6067	1.1381	380.7373	92.7124	122.3145
-0.3385	1.6354	1.0001	505.6152	136.9019	131.8970
0.2468	1.5818	0.7692	623.1079	164.4287	117.5537
0.6458	1.5603	0.4430	714.9048	155.8838	78.8574
0.7651	1.5135	-0.0571	769.6533	109.3750	39.1846
0.8743	1.1383	-0.4430	761.8408	42.1753	13.7329
0.5358	0.5219	-0.4198	668.5181	-19.1650	2.9297
-0.0145	-0.1400	-0.2909	504.4556	-35.4004	5.9814
-0.2604	-0.6298	-0.1008	299.8047	-11.7187	16.5405
-0.2563	-0.5160	0.1228	110.8398	28.6865	6.0425
-0.1167	0.0806	0.2826	-17.2729	53.7720	-21.6675
-0.0786	0.4440	0.3850	-80.8105	51.2695	-36.9263
-0.0562	0.4829	0.3440	-94.8486	39.3677	-37.7197
-0.0966	0.4242	0.3402	-91.9189	19.0430	-32.7759
-0.1594	0.3553	0.3116	-89.1724	0.2441	-28.2593
-0.1823	0.3071	0.3151	-97.5952	-10.6812	-20.9961
-0.1737	0.2932	0.3433	-116.8823	-11.7187	-9.7656
-0.1268	0.2937	0.3638	-141.9067	-9.2773	2.0752
-0.0354	0.3304	0.4117	-173.7061	-10.8032	9.0942
0.0284	0.4249	0.4674	-206.2378	-17.7612	5.8594
0.0488	0.5297	0.5114	-227.4780	-32.1045	-4.5776
-0.0647	0.6500	0.5844	-237.6099	-53.1006	-19.0430
-0.2612	0.7397	0.6315	-235.1074	-64.3311	-34.8511
-0.3480	0.7769	0.6527	-222.2290	-55.6641	-45.7153
-0.3214	0.7855	0.6466	-205.4443	-30.5786	-51.8799
-0.2413	0.7946	0.6166	-190.0024	2.1973	-56.4575
-0.1317	0.8036	0.5818	-180.6030	31.7993	-60.7300
0.0194	0.8191	0.5409	-177.4902	52.0020	-64.8804
0.1832	0.8337	0.5334	-180.4199	58.5327	-69.1528
0.2551	0.8624	0.5955	-186.5845	48.7671	-71.3501
0.2024	0.9133	0.6327	-190.2466	29.1748	-69.2139
0.0989	0.9719	0.6543	-189.3311	5.3711	-62.6831
0.0006	1.0234	0.6681	-184.3262	-15.9302	-52.0020
-0.0613	1.0613	0.6531	-174.8657	-30.7617	-39.5508
-0.1237	1.0790	0.6250	-161.5601	-39.8560	-29.2969
-0.1793	1.0771	0.6003	-146.0571	-42.8467	-20.9961
-0.2107	1.0748	0.5787	-128.6621	-39.6729	-14.4653
-0.2039	1.0653	0.5587	-110.8398	-32.1045	-10.6201
-0.1715	1.0415	0.5364	-92.7734	-21.9727	-7.9346
-0.1328	1.0166	0.5022	-75.5005	-11.1694	-6.3477
-0.0848	0.9927	0.4904	-59.6924	-4.0283	-5.6152
-0.0667	0.9686	0.4769	-46.2036	-1.6479	-5.3101
-0.0715	0.9471	0.4595	-35.2783	-1.3428	-3.4180
-0.0637	0.9248	0.4308	-27.2217	-2.1362	0.3052
-0.0454	0.9089	0.4142	-22.0947	-4.2725	5.0049
-0.0382	0.9032	0.3866	-19.9585	-8.0566	9.9487
-0.0375	0.9064	0.3680	-20.4468	-13.1836	15.0146
-0.0422	0.9061	0.3451	-22.5830	-18.6157	19.2261
-0.0449	0.9081	0.3302	-25.8789	-23.6816	22.0337
-0.0596	0.9111	0.3109	-29.3579	-28.0762	23.5596
-0.0780	0.9086	0.2889	-33.0200	-30.2124	23.9258
-0.0977	0.9066	0.2676	-36.7432	-29.8462	23.5596
-0.1039	0.9012	0.2576	-40.7104	-27.2217	22.7051
-0.0961	0.8931	0.2581	-44.0674	-23.3765	20.7520
-0.0907	0.8875	0.2596	-46.3257	-19.9585	17.7612
-0.0942	0.8804	0.2557	-47.1802	-15.8691	14.5264
-0.0847	0.8739	0.2388	-46.5698	-11.6577	11.3525
-0.0807	0.8777	0.2375	-46.9971	-8.7280	7.6294
-0.0841	0.8872	0.2345	-46.5088	-6.2866	3.6621
-0.0731	0.8944	0.2267	-45.7153	-3.7231	0.2441
-0.0668	0.8994	0.2175	-45.6543	-1.4038	-3.3569
-0.0647	0.9021	0.2109	-45.5933	1.7090	-6.1035
-0.0636	0.9064	0.2052	-45.3491	5.9814	-8.9111
-0.0571	0.9049	0.1888	-45.7764	9.5825	-11.5356
-0.0449	0.9044	0.1721	-47.1802	12.2070	-13.7329
-0.0352	0.9021	0.1400	-49.0723	13.4277	-15.1978
-0.0305	0.9072	0.1353	-52.8564	14.2822	-15.9302
-0.0232	0.9185	0.1241	-57.1899	15.4419	-15.9912
-0.0060	0.9271	0.1230	-61.5234	16.4185	-15.0146
0.0050	0.9509	0.1425	-65.3687	16.2354	-14.1602
-0.0424	1.0282	0.2383	-67.0776	13.7939	-13.5498
-0.2803	1.1989	0.4807	-59.2041	10.3149	-9.4604
-0.5426	1.3500	0.7744	-32.8369	11.2915	4.8218
-0.7804	1.5571	1.0380	20.5078	16.6626	33.5083
-0.8348	1.7676	1.1052	104.3701	30.8838	70.0073
-0.8120	1.8136	1.1171	214.7217	60.6079	103.4546
-0.7606	1.8046	1.1488	335.0830	97.1069	137.3291
-0.6631	1.8844	1.0792	466.3086	142.5171	162.3535
-0.3768	1.9534	0.9828	605.8350	192.0776	160.8887
0.1182	1.9802	0.6204	744.6289	225.8301	126.7700
0.3500	2.0292	0.2854	853.7598	217.0410	74.9512
0.4183	1.9944	-0.4359	905.6396	181.2744	40.2832
0.7035	1.2358	-0.7815	863.8306	137.6953	32.5928
0.6819	-0.2396	-0.5999	703.6133	97.7783	40.6494
0.5624	-1.3325	-0.3973	459.6558	80.0171	44.7998
0.5424	-1.2634	-0.0643	191.5894	42.6636	17.2729
0.4147	-0.3177	0.1521	-12.8174	-12.6953	-32.1045
0.1571	0.3279	0.3374	-127.9907	-75.1343	-70.5566
-0.0121	0.5548	0.2847	-160.9497	-124.7559	-82.8857
-0.2117	0.5670	0.2129	-153.9917	-146.3013	-77.7588
-0.4584	0.5156	0.2017	-142.2119	-143.8599	-66.4063
-0.5765	0.4841	0.2025	-139.1602	-119.0796	-51.0254
-0.5463	0.4642	0.2406	-145.5078	-79.2847	-35.2783
-0.4023	0.4181	0.2769	-157.1655	-36.6821	-23.3154
-0.3109	0.4097	0.3132	-174.4995	-3.1128	-20.9351
-0.2069	0.4167	0.3578	-195.9839	17.9443	-22.5220
-0.0961	0.4371	0.3987	-217.1021	27.0386	-24.5972
-0.0465	0.5002	0.4080	-234.6191	26.3062	-25.7568
-0.0521	0.6178	0.4712	-248.2300	17.5781	-26.3062
-0.1158	0.7665	0.5349	-255.4321	7.0190	-27.6489
-0.1223	0.8392	0.5334	-250.8545	1.7700	-30.0903
-0.1591	0.9005	0.5878	-239.8071	-7.8735	-31.1279
-0.2426	0.9469	0.6760	-223.0835	-16.9678	-30.7007
-0.3076	0.9561	0.7413	-200.4395	-19.8364	-26.9775
-0.3059	0.9406	0.7667	-174.6216	-14.5874	-20.5078
-0.2427	0.9275	0.7473	-149.7803	-6.1035	-13.9160
-0.1422	0.9143	0.6980	-129.4556	0.3662	-10.1318
-0.0300	0.9015	0.6672	-116.4551	2.6855	-10.3149
0.0355	0.8799	0.6261	-108.5205	-0.6714	-12.3291
0.0475	0.8707	0.5906	-105.3467	-7.5684	-13.9771
0.0275	0.8691	0.5511	-105.2246	-15.7471	-14.2212
-0.0184	0.8837	0.5284	-106.6895	-22.3999	-14.0381
-0.0660	0.9066	0.5048	-106.6895	-25.7568	-12.0239
-0.0891	0.9061	0.4854	-104.1260	-24.2310	-9.4604
-0.0920	0.8995	0.4669	-99.9146	-22.2168	-7.1411
-0.0933	0.8932	0.4456	-94.8486	-22.3999	-5.1270
-0.0939	0.8861	0.4274	-89.1724	-25.0244	-2.5024
-0.1022	0.8854	0.4110	-83.4351	-29.2358	0.4883
-0.1228	0.8832	0.3933	-77.9419	-33.9966	3.4180
-0.1366	0.8752	0.3674	-73.2422	-37.6587	6.4697
-0.1329	0.8712	0.3458	-70.8618	-39.1846	8.9722
-0.1196	0.8671	0.3254	-69.3359	-40.1611	9.8877
-0.1168	0.8763	0.3094	-69.3970	-39.3066	9.0332
-0.1201	0.8929	0.2889	-69.9463	-37.2314	5.8594
-0.1215	0.8999	0.2631	-70.8618	-34.1797	0.9155
-0.1266	0.9052	0.2449	-72.7539	-29.8462	-4.6997
-0.1400	0.9199	0.2310	-74.9512	-23.2544	-10.5591
-0.1418	0.9319	0.2277	-76.9653	-15.4419	-16.6016
-0.1215	0.9364	0.2430	-77.8809	-8.2397	-22.1558
-0.1053	0.9518	0.2667	-76.9653	-4.8218	-27.0996
-0.1058	0.9626	0.2710	-74.4019	-5.0049	-30.3345
-0.1160	0.9661	0.2590	-70.9229	-6.8359	-31.0669
-0.1191	0.9658	0.2432	-67.8711	-8.0566	-29.5410
-0.1086	0.9689	0.2133	-66.4063	-8.3618	-26.9775
-0.0952	0.9757	0.1953	-67.0776	-8.0566	-23.7427
-0.0957	0.9833	0.1880	-68.7866	-6.9580	-20.8130
-0.0917	0.9878	0.1840	-69.8242	-5.6152	-18.0664
-0.0795	0.9929	0.1758	-70.6787	-5.8594	-15.8691
-0.0769	0.9922	0.1643	-70.5566	-6.7749	-13.9160
-0.0739	0.9860	0.1584	-69.0918	-7.7515	-12.0239
-0.0370	0.9689	0.1724	-67.0166	-9.2163	-10.6201
0.0120	0.9688	0.2097	-65.0024	-13.5498	-10.3149
0.0508	0.9960	0.2240	-62.6831	-21.4233	-9.5215
-0.0453	1.0764	0.3647	-53.2837	-32.3486	-5.7983
-0.4839	1.3038	0.5863	-26.8555	-48.5840	9.0332
-0.8483	1.4519	0.9001	23.6206	-57.2510	39.0015
-0.9132	1.5232	1.2037	96.0083	-50.1099	79.9561
-0.9639	1.6698	1.3143	195.4956	-25.7568	126.2817
-0.8740	1.7648	1.1731	324.0967	22.4609	176.4526
-0.4193	1.7019	1.0693	454.6509	69.6411	212.7686
0.1315	1.7506	0.8390	569.8853	93.6279	220.2759
0.6062	1.7720	0.4764	668.5791	85.9375	194.0918
0.6721	1.7225	0.2213	731.6895	44.0674	139.7095
0.2325	1.5614	0.0822	757.9956	1.7700	76.2329
-0.2832	1.5161	0.0159	756.6528	-1.5259	31.4941
-0.3094	1.3109	-0.1821	730.1025	29.6631	23.4375
0.0557	0.4669	-0.5482	651.7944	68.6035	25.7568
-0.0107	-0.5442	-0.5338	483.8257	105.9570	30.6396
-0.1425	-1.1777	-0.1135	266.0522	142.0288	35.5835
-0.0146	-0.9617	0.3142	73.8525	137.1460	13.4888
0.0813	-0.1733	0.4404	-50.1099	99.5483	-22.3389
0.1937	0.2837	0.4026	-121.3989	41.2598	-53.1006
0.1685	0.4514	0.3516	-155.8228	-23.0103	-70.8618
-0.0937	0.4719	0.3348	-173.0957	-75.9277	-77.8809
-0.3069	0.4224	0.2377	-187.3169	-98.5718	-82.8247
-0.3669	0.4233	0.1234	-206.7261	-93.0786	-84.2285
-0.4116	0.4919	0.1655	-228.3936	-73.1812	-82.0313
-0.5127	0.6237	0.2950	-247.0093	-44.5557	-77.2095
-0.5944	0.6941	0.4409	-254.0894	-11.5967	-67.6270
-0.6044	0.6648	0.5005	-250.3052	23.7427	-50.8423
-0.5117	0.6388	0.4581	-244.9341	57.9834	-30.5786
-0.3223	0.6516	0.3926	-244.2627	81.4209	-16.4185
-0.1066	0.7076	0.3671	-249.3286	86.8530	-12.6953
0.0353	0.7998	0.3698	-257.9346	74.6460	-18.6157
0.0962	0.8622	0.4170	-263.2446	49.8047	-30.2734
0.1045	0.8901	0.4551	-263.6719	18.7378	-41.3208
0.0088	0.9285	0.4939	-259.6436	-8.8501	-49.0112
-0.1332	0.9574	0.5190	-250.3052	-26.9165	-52.3071
-0.2449	0.9833	0.5594	-237.9761	-31.8604	-52.0630
-0.2948	1.0132	0.5881	-220.7642	-22.5830	-49.1333
-0.2830	1.0336	0.6117	-199.3408	-4.2114	-42.7246
-0.2028	1.0262	0.5991	-176.0864	15.7471	-36.0107
-0.0968	1.0214	0.5876	-155.3955	28.8086	-30.5176
-0.0269	1.0308	0.5709	-137.3291	32.0435	-25.6348
0.0000	1.0367	0.5540	-121.2769	28.9307	-20.9351
0.0015	1.0302	0.5220	-106.7505	21.4844	-15.7471
0.0094	1.0168	0.4969	-93.7500	11.3525	-10.9253
-0.0131	1.0068	0.4910	-82.0313	0.2441	-6.2256
-0.0673	1.0050	0.4596	-69.9463	-8.5449	-0.9766
-0.1044	1.0028	0.4205	-57.9224	-14.0381	4.5776
-0.1180	0.9888	0.3997	-47.3022	-16.8457	10.3760
-0.1266	0.9796	0.3761	-37.3535	-16.1133	15.0146
-0.1328	0.9803	0.3486	-28.0762	-12.8784	19.1040
-0.1288	0.9788	0.3199	-20.3857	-9.0332	22.4609
-0.1089	0.9668	0.3060	-14.8926	-6.1646	24.2310
-0.0929	0.9578	0.2872	-11.2305	-4.5776	23.9258
-0.0968	0.9569	0.2765	-8.6670	-3.7842	22.3389
-0.1166	0.9554	0.2594	-7.1411	-2.9907	20.3247
-0.1146	0.9530	0.2316	-6.8359	-1.5869	17.4561
-0.0933	0.9417	0.2081	-8.6670	-1.0986	14.2212
-0.0798	0.9236	0.1985	-12.0850	-1.7090	10.5591
-0.0856	0.9158	0.1931	-16.4795	-2.8076	7.3853
-0.0983	0.9116	0.1853	-20.5078	-3.8452	5.3711
-0.0907	0.9054	0.1830	-24.3530	-4.2114	3.2959
-0.0807	0.8995	0.1836	-28.3203	-4.3945	0.6714
-0.0660	0.8983	0.1801	-31.4331	-4.3335	-2.2583
-0.0818	0.9092	0.1710	-34.1797	-3.2349	-5.1270
-0.0947	0.9117	0.1531	-36.4990	-0.2441	-7.3242
-0.0627	0.8966	0.1309	-40.0391	3.4180	-9.0942
-0.0430	0.8920	0.1235	-46.9360	5.6152	-10.8643
-0.0342	0.8906	0.1248	-54.9316	7.4463	-11.7187
-0.0320	0.8923	0.1119	-62.3169	8.4839	-11.9629
-0.0140	0.8947	0.1000	-70.0073	7.5684	-11.9629
-0.0007	0.9126	0.1063	-77.8198	4.0894	-12.3901
0.0448	0.9401	0.1313	-85.4492	-0.5493	-13.7939
0.0482	0.9974	0.2052	-91.4917	-6.1646	-16.0522
-0.1542	1.1798	0.4054	-88.4399	-11.2915	-11.8408
-0.4668	1.3654	0.7360	-63.4766	-13.3057	6.4697
-0.7124	1.5223	1.0625	-11.4746	-22.2778	33.2642
-1.2747	1.8422	1.4187	69.0918	-37.3535	69.8242
-1.3666	1.9850	1.3260	197.5708	-8.0566	120.9717
-0.9023	1.9139	1.0876	346.8018	54.7485	169.0063
-0.7185	1.8734	1.0321	490.6616	114.4409	195.4346
-0.4347	1.9189	0.9528	633.3008	161.0718	189.0869
0.2374	2.0433	0.3892	768.1885	175.8423	151.5503
0.7128	1.9119	-0.2638	854.0039	142.3950	104.0649
0.3655	1.4192	-0.6670	850.0366	96.4355	67.6270
0.2853	0.6633	-0.5436	764.1602	74.6460	61.6455
0.5281	-0.1138	-0.3885	614.6240	66.0400	68.0542
0.5933	-0.7583	-0.3235	414.4897	50.8423	61.6455
0.3635	-0.9435	-0.1200	190.7349	14.2212	21.1182
0.2793	-0.3478	0.0718	2.6855	-33.6304	-33.0200
0.1588	0.2552	0.2167	-110.7788	-77.2705	-73.4253
0.0509	0.4606	0.1589	-150.2075	-95.9473	-87.2803
-0.2295	0.5192	0.2114	-148.0103	-94.9097	-85.7544
-0.4620	0.4727	0.2872	-132.6904	-81.1157	-81.6040
-0.4728	0.3750	0.3176	-123.2910	-49.8047	-78.6743
-0.3759	0.3375	0.3279	-127.3804	-6.0425	-76.4771
-0.2007	0.3468	0.3472	-144.2261	36.6211	-73.8525
-0.0463	0.3879	0.3870	-168.8232	65.3076	-72.3877
-0.0210	0.4313	0.4481	-194.9463	73.7915	-70.9229
-0.0544	0.4802	0.4615	-218.2617	67.0166	-65.6128
-0.0549	0.5730	0.4661	-236.8164	54.0161	-59.6313
-0.0488	0.6908	0.4598	-250.1221	36.6211	-49.1943
-0.0765	0.7889	0.4414	-257.0801	19.2871	-38.8794
-0.1266	0.8560	0.4399	-259.3384	0.6714	-32.9590
-0.2051	0.9342	0.4790	-258.7891	-18.7988	-31.9214
-0.2583	0.9839	0.5046	-251.0986	-33.3252	-34.1797
-0.2853	1.0184	0.5189	-238.2202	-38.1470	-37.6587
-0.3098	1.0406	0.5360	-222.2900	-33.3252	-40.4663
-0.3007	1.0435	0.5544	-205.1392	-24.1089	-42.1753
-0.2656	1.0270	0.5620	-187.8052	-15.5029	-43.5181
-0.2118	1.0107	0.5691	-171.3257	-8.8501	-44.1284
-0.1466	1.0060	0.5631	-155.7007	-4.9438	-43.0908
-0.0927	1.0034	0.5530	-141.6626	-4.2725	-41.3818
-0.0580	0.9996	0.5320	-130.3101	-6.4697	-38.6963
-0.0746	1.0129	0.5138	-120.3613	-11.5356	-34.1187
-0.1099	1.0204	0.4891	-110.1685	-16.0522	-26.9165
-0.1265	1.0193	0.4642	-99.3042	-19.1040	-18.4326
-0.1287	1.0115	0.4435	-88.4399	-22.0337	-10.6812
-0.1450	1.0125	0.4185	-77.4536	-24.2920	-3.4790
-0.1733	1.0115	0.3927	-66.1011	-23.9868	2.9297
-0.1788	1.0090	0.3749	-55.4810	-21.4844	8.5449
-0.1619	1.0073	0.3635	-45.5322	-18.0054	12.8174
-0.1415	1.0087	0.3583	-37.1094	-14.8315	15.1978
-0.1289	1.0095	0.3499	-29.8462	-11.3525	16.2964
-0.1132	1.0039	0.3405	-23.1323	-8.0566	16.1133
-0.1019	0.9900	0.3373	-17.4561	-6.4087	14.7705
-0.1069	0.9769	0.3143	-12.2681	-5.6152	13.1226
-0.1165	0.9596	0.2939	-7.9956	-4.4556	11.7798
-0.1134	0.9436	0.2725	-5.2490	-3.6621	10.5591
-0.1143	0.9353	0.2610	-3.4180	-3.2959	8.9722
-0.1161	0.9301	0.2542	-1.5869	-2.6855	7.0190
-0.1207	0.9216	0.2432	0.0610	-1.9531	5.4321
-0.1117	0.9136	0.2418	1.6479	-1.6479	4.1504
-0.0974	0.9102	0.2467	2.9907	-2.1973	2.6245
-0.1014	0.9099	0.2415	4.3335	-3.4180	1.3428
-0.0981	0.9026	0.2294	5.4321	-3.3569	0.5493
-0.0817	0.8851	0.2332	5.2490	-2.5635	-0.4272
-0.0746	0.8735	0.2355	4.3945	-2.2583	-1.3428
-0.0914	0.8800	0.2224	3.3569	-1.0986	-1.7700
-0.0743	0.8794	0.1798	1.7700	0.1221	-1.8921
-0.0697	0.8810	0.1775	-2.3804	0.0610	-3.2349
